"","EVENT_DATE","COUNTRY","number"
"692",2016-04-24,"Senegal",1
"693",2016-04-28,"Senegal",1
"694",2016-05-01,"Senegal",2
"695",2016-05-08,"Senegal",1
"696",2016-05-16,"Senegal",1
"697",2016-06-16,"Senegal",1
"698",2016-07-17,"Senegal",1
"699",2016-07-26,"Senegal",1
"700",2016-08-20,"Senegal",1
"701",2016-08-23,"Senegal",1
"702",2016-09-01,"Senegal",1
"703",2016-09-15,"Senegal",1
"704",2016-09-20,"Senegal",1
"705",2016-09-25,"Senegal",2
"706",2016-10-08,"Senegal",1
"707",2016-10-13,"Senegal",1
"708",2016-10-14,"Senegal",1
"709",2016-10-17,"Senegal",1
"710",2016-10-24,"Senegal",1
"711",2016-11-06,"Senegal",2
"712",2016-11-11,"Senegal",1
"713",2016-11-12,"Senegal",1
"714",2016-11-25,"Senegal",1
"715",2016-11-30,"Senegal",1
"716",2016-12-01,"Senegal",1
"717",2016-12-04,"Senegal",1
"718",2016-12-08,"Senegal",1
"719",2016-12-10,"Senegal",1
"720",2016-12-17,"Senegal",2
"721",2016-12-26,"Senegal",1
"722",2016-12-29,"Senegal",1
"723",2017-01-09,"Senegal",1
"724",2017-01-12,"Senegal",1
"725",2017-01-15,"Senegal",1
"726",2017-01-18,"Senegal",1
"727",2017-01-26,"Senegal",1
"728",2017-02-06,"Senegal",1
"729",2017-02-12,"Senegal",1
"730",2017-02-13,"Senegal",1
"731",2017-02-24,"Senegal",1
"732",2017-02-25,"Senegal",1
"733",2017-02-27,"Senegal",1
"734",2017-03-07,"Senegal",1
"735",2017-03-13,"Senegal",1
"736",2017-03-14,"Senegal",1
"737",2017-03-24,"Senegal",1
"738",2017-03-28,"Senegal",1
"739",2017-04-07,"Senegal",1
"740",2017-04-10,"Senegal",1
"741",2017-04-20,"Senegal",1
"742",2017-04-25,"Senegal",1
"743",2017-05-03,"Senegal",1
"744",2017-05-10,"Senegal",1
"745",2017-05-14,"Senegal",1
"746",2017-05-19,"Senegal",1
"747",2017-05-22,"Senegal",1
"748",2017-05-23,"Senegal",1
